id,date_network_count_total,date_network_work_period_by_network_total,date_network_days_since_last_network_appearence_total,monitor_Time_mean_total,monitor_Time_median_total,monitor_Time_sum_total,is_workday_connection_mean_total,is_workday_connection_sum_total,is_weekend_connection_mean_total,is_weekend_connection_sum_total,network_mean_by_work_period_total,date_network_count_last_50,date_network_work_period_by_network_last_50,date_network_days_since_last_network_appearence_last_50,monitor_Time_mean_last_50,monitor_Time_median_last_50,monitor_Time_sum_last_50,is_workday_connection_mean_last_50,is_workday_connection_sum_last_50,is_weekend_connection_mean_last_50,is_weekend_connection_sum_last_50,date_network_count_last_100,date_network_work_period_by_network_last_100,date_network_days_since_last_network_appearence_last_100,monitor_Time_mean_last_100,monitor_Time_median_last_100,monitor_Time_sum_last_100,is_workday_connection_mean_last_100,is_workday_connection_sum_last_100,is_weekend_connection_mean_last_100,is_weekend_connection_sum_last_100,date_network_count_last_150,date_network_work_period_by_network_last_150,date_network_days_since_last_network_appearence_last_150,monitor_Time_mean_last_150,monitor_Time_median_last_150,monitor_Time_sum_last_150,is_workday_connection_mean_last_150,is_workday_connection_sum_last_150,is_weekend_connection_mean_last_150,is_weekend_connection_sum_last_150,exists_in_network
ОРГ2-01130,155,192,0,19268.8064516129,18301.0,2986665,0.9548387096774194,148.0,0.04516129032258064,7.0,15555.546875,39.0,49.0,0.0,8010.2307692307695,5702.0,312399.0,1.0,39.0,0.0,0.0,76.0,99.0,0.0,13192.171052631578,13655.0,1002605.0,1.0,76.0,0.0,0.0,114.0,149.0,0.0,16709.92105263158,17556.0,1904931.0,0.9912280701754386,113.0,0.008771929824561403,1.0,1
ОРГ2-01162,35,137,15,2161.5714285714284,1802.0,75655,0.8857142857142857,31.0,0.11428571428571428,4.0,552.2262773722628,6.0,29.0,15.0,350.0,300.0,2100.0,1.0,6.0,0.0,0.0,6.0,29.0,15.0,350.0,300.0,2100.0,1.0,6.0,0.0,0.0,33.0,134.0,15.0,2174.3939393939395,1802.0,71755.0,0.8787878787878788,29.0,0.12121212121212122,4.0,1
ОРГ2-01168,164,192,0,21962.939024390245,20854.5,3601922,0.8597560975609756,141.0,0.1402439024390244,23.0,18760.010416666668,33.0,49.0,0.0,15995.272727272728,15907.0,527844.0,0.8787878787878788,29.0,0.12121212121212122,4.0,83.0,99.0,0.0,24856.36144578313,21911.0,2063078.0,0.8674698795180723,72.0,0.13253012048192772,11.0,131.0,149.0,0.0,23074.58778625954,21004.0,3022771.0,0.8778625954198473,115.0,0.12213740458015267,16.0,1
ОРГ2-01170,140,191,0,8600.664285714285,7502.5,1204093,0.95,133.0,0.05,7.0,6304.151832460733,36.0,49.0,0.0,4927.416666666667,4801.0,177387.0,1.0,36.0,0.0,0.0,74.0,99.0,0.0,5674.1621621621625,5101.5,419888.0,0.972972972972973,72.0,0.02702702702702703,2.0,103.0,149.0,0.0,8053.883495145631,6002.0,829550.0,0.970873786407767,100.0,0.02912621359223301,3.0,1
ОРГ2-01173,127,191,0,19794.133858267716,21912.0,2513855,1.0,127.0,0.0,0.0,13161.5445026178,36.0,49.0,0.0,22609.61111111111,23557.0,813946.0,1.0,36.0,0.0,0.0,62.0,93.0,0.0,21226.8064516129,22805.0,1316062.0,1.0,62.0,0.0,0.0,98.0,149.0,0.0,19759.54081632653,21761.5,1936435.0,1.0,98.0,0.0,0.0,1
ОРГ2-01214,90,177,2,4804.777777777777,3902.5,432430,0.8333333333333334,75.0,0.16666666666666666,15.0,2443.107344632768,31.0,47.0,2.0,5159.8387096774195,5100.0,159955.0,0.8709677419354839,27.0,0.12903225806451613,4.0,53.0,94.0,2.0,6166.1509433962265,5101.0,326806.0,0.8301886792452831,44.0,0.16981132075471697,9.0,65.0,147.0,2.0,5424.815384615385,4802.0,352613.0,0.8461538461538461,55.0,0.15384615384615385,10.0,1
ОРГ2-01232,124,191,0,24039.024193548386,27607.0,2980839,0.9919354838709677,123.0,0.008064516129032258,1.0,15606.486910994765,32.0,49.0,0.0,26491.75,30012.5,847736.0,1.0,32.0,0.0,0.0,68.0,99.0,0.0,25096.176470588234,28358.5,1706540.0,0.9852941176470589,67.0,0.014705882352941176,1.0,95.0,149.0,0.0,23702.56842105263,28214.0,2251744.0,0.9894736842105263,94.0,0.010526315789473684,1.0,1
ОРГ2-01255,144,185,0,7273.340277777777,6904.0,1047361,0.8958333333333334,129.0,0.10416666666666667,15.0,5661.410810810811,42.0,49.0,0.0,8176.142857142857,8252.5,343398.0,0.9047619047619048,38.0,0.09523809523809523,4.0,84.0,98.0,0.0,7293.4047619047615,7054.5,612646.0,0.9166666666666666,77.0,0.08333333333333333,7.0,109.0,149.0,0.0,7441.770642201835,7204.0,811153.0,0.908256880733945,99.0,0.09174311926605505,10.0,1
ОРГ2-01337,192,192,0,15276.588541666666,16508.0,2933105,0.859375,165.0,0.140625,27.0,15276.588541666666,50.0,49.0,0.0,19157.58,20561.5,957879.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,17719.48,18308.0,1771948.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,16862.610738255033,17407.0,2512529.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-01364,117,192,0,1816.4358974358975,901.0,212523,0.8376068376068376,98.0,0.1623931623931624,19.0,1106.890625,33.0,45.0,0.0,1336.6969696969697,1201.0,44111.0,0.8181818181818182,27.0,0.18181818181818182,6.0,68.0,99.0,0.0,1588.9558823529412,901.0,108049.0,0.8235294117647058,56.0,0.17647058823529413,12.0,88.0,123.0,0.0,1797.5681818181818,901.0,158186.0,0.8295454545454546,73.0,0.17045454545454544,15.0,1
ОРГ2-01388,136,191,0,25662.852941176472,25654.5,3490148,1.0,136.0,0.0,0.0,18273.02617801047,36.0,49.0,0.0,26694.833333333332,26703.5,961014.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,24595.114285714284,25502.5,1721658.0,1.0,70.0,0.0,0.0,106.0,149.0,0.0,25693.264150943396,25504.0,2723486.0,1.0,106.0,0.0,0.0,1
ОРГ2-01406,140,187,4,2583.8285714285716,1801.0,361736,0.9714285714285714,136.0,0.02857142857142857,4.0,1934.4171122994653,37.0,45.0,4.0,1362.918918918919,1201.0,50428.0,0.972972972972973,36.0,0.02702702702702703,1.0,78.0,95.0,4.0,1781.871794871795,1501.0,138986.0,0.9743589743589743,76.0,0.02564102564102564,2.0,109.0,145.0,4.0,1941.6422018348624,1501.0,211639.0,0.981651376146789,107.0,0.01834862385321101,2.0,1
ОРГ2-01410,155,192,0,7134.477419354838,6900.0,1105844,0.8516129032258064,132.0,0.14838709677419354,23.0,5759.604166666667,36.0,49.0,0.0,3675.3333333333335,3600.0,132312.0,0.8055555555555556,29.0,0.19444444444444445,7.0,82.0,99.0,0.0,5341.707317073171,4650.0,438020.0,0.8292682926829268,68.0,0.17073170731707318,14.0,115.0,149.0,0.0,6297.643478260869,6000.0,724229.0,0.8434782608695652,97.0,0.1565217391304348,18.0,1
ОРГ2-01421,101,190,0,6470.752475247525,4200.0,653546,0.900990099009901,91.0,0.09900990099009901,10.0,3439.7157894736843,21.0,49.0,0.0,2787.4285714285716,2400.0,58536.0,0.8571428571428571,18.0,0.14285714285714285,3.0,56.0,85.0,0.0,3586.25,2852.0,200830.0,0.8571428571428571,48.0,0.14285714285714285,8.0,79.0,149.0,0.0,5950.873417721519,3602.0,470119.0,0.8860759493670886,70.0,0.11392405063291139,9.0,1
ОРГ2-01460,134,191,0,25452.723880597016,27904.0,3410665,0.9776119402985075,131.0,0.022388059701492536,3.0,17856.884816753925,37.0,49.0,0.0,27342.0,28802.0,1011654.0,1.0,37.0,0.0,0.0,71.0,99.0,0.0,25924.169014084506,27901.0,1840616.0,0.971830985915493,69.0,0.028169014084507043,2.0,103.0,149.0,0.0,25190.165048543688,27901.0,2594587.0,0.970873786407767,100.0,0.02912621359223301,3.0,1
ОРГ2-01477,100,152,14,26651.5,29565.5,2665150,0.86,86.0,0.14,14.0,17533.88157894737,10.0,35.0,14.0,25127.9,30175.5,251279.0,0.9,9.0,0.1,1.0,57.0,82.0,14.0,28282.824561403508,30020.0,1612121.0,0.8596491228070176,49.0,0.14035087719298245,8.0,83.0,135.0,14.0,26714.385542168675,29427.0,2217294.0,0.8674698795180723,72.0,0.13253012048192772,11.0,1
ОРГ2-01486,130,191,0,7704.669230769231,7354.0,1001607,0.9923076923076923,129.0,0.007692307692307693,1.0,5244.015706806283,38.0,49.0,0.0,3127.7105263157896,2400.5,118853.0,0.9736842105263158,37.0,0.02631578947368421,1.0,72.0,99.0,0.0,5173.597222222223,3302.0,372499.0,0.9861111111111112,71.0,0.013888888888888888,1.0,100.0,149.0,0.0,6510.31,5404.5,651031.0,0.99,99.0,0.01,1.0,1
ОРГ2-01590,121,180,0,8364.347107438016,6009.0,1012086,0.859504132231405,104.0,0.14049586776859505,17.0,5622.7,32.0,49.0,0.0,4511.59375,3152.5,144371.0,0.875,28.0,0.125,4.0,66.0,83.0,0.0,4025.1363636363635,3451.0,265659.0,0.8636363636363636,57.0,0.13636363636363635,9.0,90.0,149.0,0.0,5576.777777777777,4501.5,501910.0,0.8666666666666667,78.0,0.13333333333333333,12.0,1
ОРГ2-01613,135,191,0,15394.585185185186,16803.0,2078269,1.0,135.0,0.0,0.0,10880.989528795812,37.0,49.0,0.0,10732.486486486487,10207.0,397102.0,1.0,37.0,0.0,0.0,70.0,99.0,0.0,14431.242857142857,13813.0,1010187.0,1.0,70.0,0.0,0.0,106.0,149.0,0.0,15413.103773584906,16208.5,1633789.0,1.0,106.0,0.0,0.0,1
ОРГ2-01615,119,164,0,20457.386554621848,21014.0,2434429,0.8571428571428571,102.0,0.14285714285714285,17.0,14844.079268292682,32.0,49.0,0.0,18601.40625,19064.5,595245.0,0.875,28.0,0.125,4.0,80.0,97.0,0.0,21143.8375,21165.0,1691507.0,0.8625,69.0,0.1375,11.0,104.0,149.0,0.0,20778.64423076923,21316.0,2160979.0,0.8653846153846154,90.0,0.1346153846153846,14.0,1
ОРГ2-01628,159,191,0,23752.553459119496,26127.0,3776656,0.949685534591195,151.0,0.050314465408805034,8.0,19773.068062827224,41.0,49.0,0.0,26223.90243902439,26420.0,1075180.0,0.975609756097561,40.0,0.024390243902439025,1.0,86.0,99.0,0.0,21675.558139534885,25510.0,1864098.0,0.9418604651162791,81.0,0.05813953488372093,5.0,124.0,149.0,0.0,23035.629032258064,25661.0,2856418.0,0.9516129032258065,118.0,0.04838709677419355,6.0,1
ОРГ2-01629,129,191,0,26764.387596899225,28205.0,3452606,1.0,129.0,0.0,0.0,18076.47120418848,35.0,49.0,0.0,25568.542857142857,27907.0,894899.0,1.0,35.0,0.0,0.0,71.0,99.0,0.0,27170.014084507042,28507.0,1929071.0,1.0,71.0,0.0,0.0,101.0,149.0,0.0,26628.52475247525,28209.0,2689481.0,1.0,101.0,0.0,0.0,1
ОРГ2-01686,139,192,0,15860.791366906475,17406.0,2204650,0.8561151079136691,119.0,0.14388489208633093,20.0,11482.552083333334,41.0,40.0,0.0,18617.658536585364,18905.0,763324.0,0.8536585365853658,35.0,0.14634146341463414,6.0,74.0,99.0,0.0,17073.027027027027,18313.0,1263404.0,0.8513513513513513,63.0,0.14864864864864866,11.0,100.0,148.0,0.0,15092.13,16962.5,1509213.0,0.86,86.0,0.14,14.0,1
ОРГ2-01701,186,192,0,6387.118279569892,4801.0,1188004,0.8602150537634409,160.0,0.13978494623655913,26.0,6187.520833333333,49.0,49.0,0.0,9283.897959183674,8102.0,454911.0,0.8775510204081632,43.0,0.12244897959183673,6.0,96.0,99.0,0.0,6848.541666666667,5400.5,657460.0,0.8645833333333334,83.0,0.13541666666666666,13.0,144.0,149.0,0.0,7155.8125,5402.0,1030437.0,0.8680555555555556,125.0,0.13194444444444445,19.0,1
ОРГ2-01704,187,192,0,9058.07486631016,7801.0,1693860,0.8609625668449198,161.0,0.13903743315508021,26.0,8822.1875,49.0,49.0,0.0,12899.795918367347,10508.0,632090.0,0.8571428571428571,42.0,0.14285714285714285,7.0,99.0,99.0,0.0,12081.131313131313,10202.0,1196032.0,0.8585858585858586,85.0,0.1414141414141414,14.0,144.0,149.0,0.0,9999.979166666666,8404.5,1439997.0,0.8680555555555556,125.0,0.13194444444444445,19.0,1
ОРГ2-01743,103,180,0,18800.796116504855,16501.0,1936482,0.8543689320388349,88.0,0.14563106796116504,15.0,10758.233333333334,16.0,15.0,0.0,13822.6875,12304.5,221163.0,0.875,14.0,0.125,2.0,58.0,97.0,0.0,15437.172413793103,14402.0,895356.0,0.8620689655172413,50.0,0.13793103448275862,8.0,72.0,149.0,0.0,16390.430555555555,15303.0,1180111.0,0.8611111111111112,62.0,0.1388888888888889,10.0,1
ОРГ2-01748,189,189,3,14268.518518518518,14102.0,2696750,0.8571428571428571,162.0,0.14285714285714285,27.0,14268.518518518518,47.0,46.0,3.0,12591.170212765957,13207.0,591785.0,0.851063829787234,40.0,0.14893617021276595,7.0,97.0,96.0,3.0,11898.340206185567,11100.0,1154139.0,0.8556701030927835,83.0,0.14432989690721648,14.0,146.0,146.0,3.0,13729.116438356165,13802.5,2004451.0,0.863013698630137,126.0,0.136986301369863,20.0,1
ОРГ2-01779,119,191,0,21836.47899159664,22805.0,2598541,1.0,119.0,0.0,0.0,13604.926701570681,36.0,49.0,0.0,21611.277777777777,21305.5,778006.0,1.0,36.0,0.0,0.0,56.0,99.0,0.0,21809.25,22357.0,1221318.0,1.0,56.0,0.0,0.0,90.0,149.0,0.0,21323.144444444446,21911.5,1919083.0,1.0,90.0,0.0,0.0,1
ОРГ2-01780,130,191,0,25267.33846153846,25809.0,3284754,1.0,130.0,0.0,0.0,17197.66492146597,36.0,49.0,0.0,25327.5,25505.5,911790.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,26165.830985915494,26411.0,1857774.0,1.0,71.0,0.0,0.0,107.0,149.0,0.0,25997.616822429907,26104.0,2781745.0,1.0,107.0,0.0,0.0,1
ОРГ2-01798,99,190,2,5087.030303030303,3602.0,503616,0.8484848484848485,84.0,0.15151515151515152,15.0,2650.6105263157897,39.0,38.0,2.0,2669.846153846154,2400.0,104124.0,0.8461538461538461,33.0,0.15384615384615385,6.0,43.0,97.0,2.0,2770.3953488372094,2400.0,119127.0,0.8604651162790697,37.0,0.13953488372093023,6.0,81.0,136.0,2.0,4601.469135802469,3301.0,372719.0,0.8641975308641975,70.0,0.13580246913580246,11.0,1
ОРГ2-01821,117,191,0,9754.82905982906,6904.0,1141315,1.0,117.0,0.0,0.0,5975.471204188481,36.0,49.0,0.0,9112.305555555555,4801.0,328043.0,1.0,36.0,0.0,0.0,74.0,98.0,0.0,7206.851351351352,4502.5,533307.0,1.0,74.0,0.0,0.0,88.0,149.0,0.0,7390.284090909091,5101.5,650345.0,1.0,88.0,0.0,0.0,1
ОРГ2-01823,192,192,0,38985.505208333336,40055.0,7485217,0.859375,165.0,0.140625,27.0,38985.505208333336,50.0,49.0,0.0,19331.2,18605.5,966560.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,28385.1,23403.5,2838510.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,36621.34899328859,35406.0,5456581.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-01852,150,190,1,21827.413333333334,22204.0,3274112,0.9866666666666667,148.0,0.013333333333333334,2.0,17232.168421052633,42.0,48.0,1.0,21648.166666666668,21905.0,909223.0,0.9761904761904762,41.0,0.023809523809523808,1.0,86.0,98.0,1.0,21936.732558139534,22054.5,1886559.0,0.9767441860465116,84.0,0.023255813953488372,2.0,114.0,148.0,1.0,21873.69298245614,22054.5,2493601.0,0.9824561403508771,112.0,0.017543859649122806,2.0,1
ОРГ2-01853,150,190,1,18097.173333333332,18757.0,2714576,0.9866666666666667,148.0,0.013333333333333334,2.0,14287.242105263158,42.0,48.0,1.0,17790.761904761905,18753.5,747212.0,0.9761904761904762,41.0,0.023809523809523808,1.0,86.0,98.0,1.0,18126.941860465115,18905.0,1558917.0,0.9767441860465116,84.0,0.023255813953488372,2.0,114.0,148.0,1.0,18068.14912280702,18757.0,2059769.0,0.9824561403508771,112.0,0.017543859649122806,2.0,1
ОРГ2-01869,127,191,0,38645.41732283465,39908.0,4907968,1.0,127.0,0.0,0.0,25696.167539267015,36.0,49.0,0.0,38341.11111111111,41119.0,1380280.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,39519.16901408451,40517.0,2805861.0,1.0,71.0,0.0,0.0,97.0,149.0,0.0,39175.78350515464,40517.0,3800051.0,1.0,97.0,0.0,0.0,1
ОРГ2-01870,116,183,0,20904.46551724138,21905.0,2424918,0.9655172413793104,112.0,0.034482758620689655,4.0,13250.918032786885,37.0,49.0,0.0,23121.64864864865,24001.0,855501.0,1.0,37.0,0.0,0.0,59.0,99.0,0.0,22663.101694915254,23410.0,1337123.0,0.9830508474576272,58.0,0.01694915254237288,1.0,87.0,149.0,0.0,21426.103448275862,22505.0,1864071.0,0.9770114942528736,85.0,0.022988505747126436,2.0,1
ОРГ2-01871,121,191,0,21551.02479338843,22807.0,2607674,0.9752066115702479,118.0,0.024793388429752067,3.0,13652.743455497382,28.0,49.0,0.0,21308.928571428572,24767.5,596650.0,0.9285714285714286,26.0,0.07142857142857142,2.0,64.0,99.0,0.0,23313.078125,25204.0,1492037.0,0.953125,61.0,0.046875,3.0,91.0,149.0,0.0,22469.802197802197,24000.0,2044752.0,0.967032967032967,88.0,0.03296703296703297,3.0,1
ОРГ2-01885,121,191,0,15116.165289256198,15314.0,1829056,0.9834710743801653,119.0,0.01652892561983471,2.0,9576.20942408377,38.0,49.0,0.0,13362.921052631578,12603.5,507791.0,0.9736842105263158,37.0,0.02631578947368421,1.0,67.0,99.0,0.0,13677.791044776119,14112.0,916412.0,0.9701492537313433,65.0,0.029850746268656716,2.0,92.0,135.0,0.0,14542.576086956522,15161.0,1337917.0,0.9782608695652174,90.0,0.021739130434782608,2.0,1
ОРГ2-01887,147,174,0,21020.367346938776,24311.0,3089994,0.8367346938775511,123.0,0.16326530612244897,24.0,17758.58620689655,45.0,49.0,0.0,20400.977777777778,22508.0,918044.0,0.8444444444444444,38.0,0.15555555555555556,7.0,85.0,99.0,0.0,20876.95294117647,24907.0,1774541.0,0.8352941176470589,71.0,0.16470588235294117,14.0,127.0,149.0,0.0,20982.007874015748,24316.0,2664715.0,0.84251968503937,107.0,0.15748031496062992,20.0,1
ОРГ2-01905,151,191,0,24426.96688741722,25216.0,3688472,0.9536423841059603,144.0,0.046357615894039736,7.0,19311.37172774869,40.0,49.0,0.0,23132.05,23408.5,925282.0,0.95,38.0,0.05,2.0,76.0,99.0,0.0,24586.144736842107,26261.0,1868547.0,0.9605263157894737,73.0,0.039473684210526314,3.0,117.0,149.0,0.0,25398.615384615383,26416.0,2971638.0,0.9572649572649573,112.0,0.042735042735042736,5.0,1
ОРГ2-01919,103,134,7,10517.85436893204,9601.0,1083339,0.8640776699029126,89.0,0.13592233009708737,14.0,8084.619402985075,42.0,42.0,7.0,11403.738095238095,9003.0,478957.0,0.8571428571428571,36.0,0.14285714285714285,6.0,63.0,92.0,7.0,10850.873015873016,9601.0,683605.0,0.8571428571428571,54.0,0.14285714285714285,9.0,103.0,134.0,7.0,10517.85436893204,9601.0,1083339.0,0.8640776699029126,89.0,0.13592233009708737,14.0,1
ОРГ2-01930,88,173,0,7672.318181818182,8406.5,675164,1.0,88.0,0.0,0.0,3902.6820809248557,27.0,49.0,0.0,3925.5185185185187,3902.0,105989.0,1.0,27.0,0.0,0.0,56.0,99.0,0.0,6192.553571428572,6004.5,346783.0,1.0,56.0,0.0,0.0,86.0,147.0,0.0,7554.069767441861,8406.5,649650.0,1.0,86.0,0.0,0.0,1
ОРГ2-01932,148,190,1,10229.067567567568,10502.5,1513902,0.9527027027027027,141.0,0.0472972972972973,7.0,7967.905263157894,48.0,48.0,1.0,8987.4375,9456.0,431397.0,0.8541666666666666,41.0,0.14583333333333334,7.0,88.0,98.0,1.0,9811.46590909091,10507.0,863409.0,0.9204545454545454,81.0,0.07954545454545454,7.0,131.0,148.0,1.0,10729.137404580153,10812.0,1405517.0,0.9465648854961832,124.0,0.05343511450381679,7.0,1
ОРГ2-02026,138,192,0,20422.456521739132,18760.5,2818299,0.8695652173913043,120.0,0.13043478260869565,18.0,14678.640625,9.0,47.0,0.0,5003.111111111111,2702.0,45028.0,0.8888888888888888,8.0,0.1111111111111111,1.0,51.0,99.0,0.0,20040.392156862745,15015.0,1022060.0,0.8823529411764706,45.0,0.11764705882352941,6.0,100.0,149.0,0.0,20277.68,18304.5,2027768.0,0.88,88.0,0.12,12.0,1
ОРГ2-02092,162,191,0,26331.506172839505,29262.5,4265704,0.9197530864197531,149.0,0.08024691358024691,13.0,22333.52879581152,45.0,49.0,0.0,26947.422222222223,28212.0,1212634.0,0.9111111111111111,41.0,0.08888888888888889,4.0,88.0,99.0,0.0,27220.261363636364,29117.0,2395383.0,0.9204545454545454,81.0,0.07954545454545454,7.0,134.0,149.0,0.0,26920.05223880597,29409.0,3607287.0,0.9253731343283582,124.0,0.07462686567164178,10.0,1
ОРГ2-02136,31,81,111,9834.064516129032,10500.0,304856,0.8709677419354839,27.0,0.12903225806451613,4.0,3763.6543209876545,,,,,,,,,,,,,,,,,,,,,27.0,28.0,111.0,10568.407407407407,11100.0,285347.0,0.8888888888888888,24.0,0.1111111111111111,3.0,1
ОРГ2-02164,118,191,0,33944.516949152545,35714.5,4005453,0.9830508474576272,116.0,0.01694915254237288,2.0,20970.958115183246,37.0,49.0,0.0,34982.48648648649,37803.0,1294352.0,1.0,37.0,0.0,0.0,71.0,99.0,0.0,35282.718309859156,37816.0,2505073.0,0.9859154929577465,70.0,0.014084507042253521,1.0,88.0,135.0,0.0,35492.920454545456,37661.0,3123377.0,0.9886363636363636,87.0,0.011363636363636364,1.0,1
ОРГ2-02216,115,191,0,40215.84347826087,40516.0,4624822,1.0,115.0,0.0,0.0,24213.7277486911,36.0,49.0,0.0,42202.63888888889,45615.5,1519295.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,42246.40845070423,45313.0,2999495.0,1.0,71.0,0.0,0.0,89.0,140.0,0.0,42766.92134831461,45313.0,3806256.0,1.0,89.0,0.0,0.0,1
ОРГ2-02246,31,116,1,2933.0,1800.0,90923,0.8709677419354839,27.0,0.12903225806451613,4.0,783.8189655172414,10.0,36.0,1.0,1770.4,900.0,17704.0,0.8,8.0,0.2,2.0,14.0,98.0,1.0,2122.0,1350.0,29708.0,0.8571428571428571,12.0,0.14285714285714285,2.0,31.0,116.0,1.0,2933.0,1800.0,90923.0,0.8709677419354839,27.0,0.12903225806451613,4.0,1
ОРГ2-02247,148,191,0,9478.695945945947,8103.5,1402847,0.918918918918919,136.0,0.08108108108108109,12.0,7344.748691099477,45.0,49.0,0.0,3971.2444444444445,3306.0,178706.0,0.9111111111111111,41.0,0.08888888888888889,4.0,80.0,92.0,0.0,5933.2625,4201.0,474661.0,0.925,74.0,0.075,6.0,112.0,149.0,0.0,7984.705357142857,5705.5,894287.0,0.9196428571428571,103.0,0.08035714285714286,9.0,1
ОРГ2-02258,132,191,0,29877.81818181818,28215.5,3943872,1.0,132.0,0.0,0.0,20648.544502617802,36.0,49.0,0.0,40501.916666666664,33913.0,1458069.0,1.0,36.0,0.0,0.0,68.0,99.0,0.0,33266.14705882353,28962.5,2262098.0,1.0,68.0,0.0,0.0,104.0,149.0,0.0,30590.44230769231,28364.0,3181406.0,1.0,104.0,0.0,0.0,1
ОРГ2-02262,159,191,0,6358.377358490566,4501.0,1010982,0.9371069182389937,149.0,0.06289308176100629,10.0,5293.09947643979,45.0,49.0,0.0,3347.488888888889,3000.0,150637.0,0.8888888888888888,40.0,0.1111111111111111,5.0,91.0,99.0,0.0,4072.4285714285716,3600.0,370591.0,0.9120879120879121,83.0,0.08791208791208792,8.0,123.0,149.0,0.0,4806.243902439024,3900.0,591168.0,0.926829268292683,114.0,0.07317073170731707,9.0,1
ОРГ2-02285,60,92,0,4015.9333333333334,3000.5,240956,0.9166666666666666,55.0,0.08333333333333333,5.0,2619.086956521739,31.0,48.0,0.0,3339.5806451612902,2401.0,103527.0,0.8709677419354839,27.0,0.12903225806451613,4.0,60.0,92.0,0.0,4015.9333333333334,3000.5,240956.0,0.9166666666666666,55.0,0.08333333333333333,5.0,60.0,92.0,0.0,4015.9333333333334,3000.5,240956.0,0.9166666666666666,55.0,0.08333333333333333,5.0,1
ОРГ2-02286,189,192,0,15112.380952380952,12602.0,2856240,0.8571428571428571,162.0,0.14285714285714285,27.0,14876.25,50.0,49.0,0.0,6542.1,4204.0,327105.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,8777.42,6152.5,877742.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,15175.422818791947,12602.0,2261138.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-02297,107,189,3,6965.7009345794395,4501.0,745330,0.8411214953271028,90.0,0.1588785046728972,17.0,3943.5449735449733,24.0,23.0,3.0,16288.083333333334,18600.5,390914.0,0.8333333333333334,20.0,0.16666666666666666,4.0,56.0,85.0,3.0,9300.892857142857,5400.5,520850.0,0.8392857142857143,47.0,0.16071428571428573,9.0,66.0,146.0,3.0,8414.454545454546,4801.0,555354.0,0.8484848484848485,56.0,0.15151515151515152,10.0,1
ОРГ2-02303,134,191,0,7909.223880597015,6005.0,1059836,0.9850746268656716,132.0,0.014925373134328358,2.0,5548.879581151832,41.0,49.0,0.0,2921.3414634146343,2402.0,119775.0,0.9512195121951219,39.0,0.04878048780487805,2.0,81.0,99.0,0.0,4825.913580246914,3602.0,390899.0,0.9753086419753086,79.0,0.024691358024691357,2.0,107.0,131.0,0.0,7037.420560747663,5104.0,753004.0,0.9813084112149533,105.0,0.018691588785046728,2.0,1
ОРГ2-02305,185,192,0,6701.318918918919,6602.0,1239744,0.8702702702702703,161.0,0.12972972972972974,24.0,6457.0,47.0,49.0,0.0,6449.0,6002.0,303103.0,0.8723404255319149,41.0,0.1276595744680851,6.0,97.0,99.0,0.0,6855.876288659794,6602.0,665020.0,0.865979381443299,84.0,0.13402061855670103,13.0,146.0,149.0,0.0,6631.027397260274,6452.5,968130.0,0.8698630136986302,127.0,0.13013698630136986,19.0,1
ОРГ2-02345,170,191,0,15293.229411764705,16504.5,2599849,0.9176470588235294,156.0,0.08235294117647059,14.0,13611.774869109948,42.0,49.0,0.0,18634.261904761905,19204.0,782639.0,0.9761904761904762,41.0,0.023809523809523808,1.0,91.0,99.0,0.0,16178.978021978022,16806.0,1472287.0,0.9230769230769231,84.0,0.07692307692307693,7.0,136.0,149.0,0.0,16697.610294117647,18002.0,2270875.0,0.9264705882352942,126.0,0.07352941176470588,10.0,1
ОРГ2-02366,140,191,0,13367.085714285715,9904.5,1871392,0.9714285714285714,136.0,0.02857142857142857,4.0,9797.86387434555,37.0,49.0,0.0,5354.216216216216,4800.0,198106.0,0.972972972972973,36.0,0.02702702702702703,1.0,75.0,99.0,0.0,9355.64,6906.0,701673.0,0.9466666666666667,71.0,0.05333333333333334,4.0,111.0,149.0,0.0,10016.954954954956,7804.0,1111882.0,0.963963963963964,107.0,0.036036036036036036,4.0,1
ОРГ2-02371,152,191,0,27505.49342105263,31363.0,4180835,0.9210526315789473,140.0,0.07894736842105263,12.0,21889.18848167539,44.0,49.0,0.0,31842.75,35265.0,1401081.0,0.9318181818181818,41.0,0.06818181818181818,3.0,75.0,99.0,0.0,29222.506666666668,33017.0,2191688.0,0.92,69.0,0.08,6.0,117.0,149.0,0.0,27721.521367521367,31221.0,3243418.0,0.9316239316239316,109.0,0.06837606837606838,8.0,1
