id,Вид образования,Специальность,edu_level,count_appearence,count_chiefed,is_chief,exists_in_education
ОРГ2-09080,Начальное профессиональное образование,Электрослесарь кип,4.0,1,0.0,0,1
ОРГ2-09081,Профессиональное обучение,Undefined,6.0,1,0.0,0,1
ОРГ2-09082,Начальное профессиональное образование,,4.0,1,0.0,0,1
ОРГ2-09083,Профессиональное обучение,Монтажник по монтажу стальных и железобетонных конструкциий,6.0,1,0.0,0,1
ОРГ2-09084,Профессиональное обучение,Монтажник технологических трубопроводов 4(четвертого) разряда,6.0,1,0.0,0,1
ОРГ2-09085,Высшее образование,Машинист крана (крановщик) по управлению кранами - автослесарь,8.0,1,0.0,0,1
ОРГ2-09086,Среднее общее образование,Маляр,2.0,1,0.0,0,1
ОРГ2-09087,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09088,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09089,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09090,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09091,Среднее профессиональное образование,Сооружение и эксплуатация газонефтепроводов и газонефтехранилищ,5.0,1,0.0,0,1
ОРГ2-09092,Среднее профессиональное образование,Лесное хозяйство,5.0,1,0.0,0,1
ОРГ2-09093,Высшее образование,Монтажник технологических трубопроводов,8.0,1,0.0,0,1
ОРГ2-09094,Среднее профессиональное образование,Монтаажник технологических трубопроводов,5.0,1,0.0,0,1
ОРГ2-09095,Профессиональное обучение,Монтажник по монтажу стальных и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-09096,Начальное профессиональное образование,Монтажник наружных трубопроводов,4.0,1,0.0,0,1
ОРГ2-09097,Среднее профессиональное образование,Техническое обслуживание и ремонт автомобильного транспорта,5.0,1,0.0,0,1
ОРГ2-09098,Профессиональное обучение,Undefined,6.0,1,0.0,0,1
